Pokemon,Move
piloswine,detect
piloswine,dig
piloswine,doubleedge
piloswine,doubleteam
piloswine,earthpower
piloswine,earthquake
piloswine,endeavor
piloswine,endure
piloswine,facade
piloswine,flail
piloswine,frustration
piloswine,furyattack
piloswine,gigaimpact
piloswine,hail
piloswine,haze
piloswine,headbutt
piloswine,hiddenpower
piloswine,highhorsepower
piloswine,hornattack
piloswine,hyperbeam
piloswine,icebeam
piloswine,icefang
piloswine,iceshard
piloswine,iciclespear
piloswine,icywind
piloswine,lightscreen
piloswine,mimic
piloswine,mist
piloswine,mudbomb
piloswine,mudshot
piloswine,mudslap
piloswine,mudsport
piloswine,naturalgift
piloswine,odorsleuth
piloswine,peck
piloswine,powdersnow
piloswine,protect
piloswine,raindance
piloswine,reflect
piloswine,rest
piloswine,return
piloswine,reversal
piloswine,roar
piloswine,rockslide
piloswine,rocksmash
piloswine,rocktomb
piloswine,round
piloswine,sandstorm
piloswine,sandtomb
piloswine,scaryface
piloswine,secretpower
piloswine,sleeptalk
piloswine,smackdown
piloswine,snore
piloswine,snowscape
piloswine,stealthrock
piloswine,stompingtantrum
piloswine,stoneedge
piloswine,strength
piloswine,substitute
piloswine,superpower
piloswine,swagger
piloswine,tackle
piloswine,takedown
piloswine,terablast
piloswine,thrash
piloswine,throatchop
piloswine,toxic
piloswine,trailblaze
mamoswine,amnesia
mamoswine,ancientpower
mamoswine,attract
mamoswine,avalanche
mamoswine,blizzard
mamoswine,block
mamoswine,bodypress
mamoswine,bodyslam
mamoswine,bulldoze
mamoswine,captivate
mamoswine,charm
mamoswine,confide
mamoswine,curse
mamoswine,dig
mamoswine,doubleedge
mamoswine,doublehit
mamoswine,doubleteam
mamoswine,earthpower
mamoswine,earthquake
mamoswine,endeavor
mamoswine,endure
mamoswine,facade
mamoswine,flail
mamoswine,frustration
mamoswine,furyattack
mamoswine,furycutter
mamoswine,gigaimpact
mamoswine,hail
mamoswine,hardpress
mamoswine,haze
mamoswine,headbutt
mamoswine,heavyslam
mamoswine,hiddenpower
mamoswine,highhorsepower
mamoswine,hyperbeam
mamoswine,icebeam
mamoswine,icefang
mamoswine,iceshard
mamoswine,iciclecrash
mamoswine,iciclespear
mamoswine,icywind
mamoswine,ironhead
mamoswine,knockoff
mamoswine,lightscreen
mamoswine,mist
mamoswine,mudbomb
mamoswine,mudshot
mamoswine,mudslap
mamoswine,mudsport
mamoswine,naturalgift
mamoswine,odorsleuth
mamoswine,peck
mamoswine,powdersnow
mamoswine,protect
mamoswine,raindance
mamoswine,reflect
mamoswine,rest
mamoswine,return
mamoswine,reversal
mamoswine,roar
mamoswine,rockblast
mamoswine,rockclimb
mamoswine,rockslide
mamoswine,rocksmash
mamoswine,rocktomb
mamoswine,round
mamoswine,sandstorm
mamoswine,sandtomb
mamoswine,scaryface
mamoswine,secretpower
mamoswine,sleeptalk
mamoswine,smackdown
mamoswine,snore
mamoswine,snowscape
mamoswine,stealthrock
mamoswine,stompingtantrum
mamoswine,stoneedge
mamoswine,strength
mamoswine,substitute
mamoswine,superpower
mamoswine,swagger
mamoswine,tackle
mamoswine,takedown
mamoswine,terablast
mamoswine,thrash
mamoswine,throatchop
mamoswine,toxic
mamoswine,trailblaze
corsola,amnesia
corsola,ancientpower
corsola,aquaring
corsola,attract
corsola,barrier
corsola,bide
corsola,blizzard
corsola,bodyslam
corsola,brine
corsola,bubble
corsola,bubblebeam
corsola,bulldoze
corsola,calmmind
corsola,camouflage
corsola,captivate
corsola,confide
corsola,confuseray
corsola,curse
corsola,defensecurl
corsola,dig
corsola,doubleedge
corsola,doubleteam
corsola,earthpower
corsola,earthquake
corsola,endeavor
corsola,endure
corsola,explosion
corsola,facade
corsola,flail
corsola,frustration
corsola,hail
corsola,harden
corsola,headbutt
corsola,headsmash
corsola,hiddenpower
corsola,hydropump
corsola,icebeam
corsola,iciclespear
corsola,icywind
corsola,ingrain
corsola,irondefense
corsola,lifedew
corsola,lightscreen
corsola,liquidation
corsola,luckychant
corsola,magiccoat
corsola,meteorbeam
corsola,mimic
corsola,mirrorcoat
corsola,mist
corsola,mudslap
corsola,mudsport
corsola,naturalgift
corsola,naturepower
corsola,powergem
corsola,protect
corsola,psychic
corsola,raindance
corsola,recover
corsola,reflect
corsola,refresh
corsola,rest
corsola,return
corsola,rockblast
corsola,rockpolish
corsola,rockslide
corsola,rocksmash
corsola,rocktomb
corsola,rollout
corsola,round
corsola,safeguard
corsola,sandstorm
corsola,scald
corsola,screech
corsola,secretpower
corsola,selfdestruct
corsola,shadowball
corsola,sleeptalk
corsola,snore
corsola,spikecannon
corsola,stealthrock
corsola,stompingtantrum
corsola,stoneedge
corsola,strength
corsola,substitute
corsola,suckerpunch
corsola,sunnyday
corsola,surf
corsola,swagger
corsola,tackle
corsola,throatchop
corsola,toxic
corsola,watergun
corsola,waterpulse
corsola,whirlpool
corsolagalar,amnesia
corsolagalar,ancientpower
corsolagalar,astonish
corsolagalar,attract
corsolagalar,blizzard
corsolagalar,bodyslam
corsolagalar,brine
corsolagalar,bulldoze
corsolagalar,calmmind
corsolagalar,confuseray
corsolagalar,curse
corsolagalar,destinybond
corsolagalar,dig
corsolagalar,disable
corsolagalar,earthpower
corsolagalar,earthquake
corsolagalar,endure
corsolagalar,facade
corsolagalar,gigadrain
corsolagalar,grudge
corsolagalar,hail
corsolagalar,harden
corsolagalar,haze
corsolagalar,headsmash
corsolagalar,hex
corsolagalar,hydropump
corsolagalar,icebeam
corsolagalar,iciclespear
corsolagalar,icywind
corsolagalar,irondefense
corsolagalar,lightscreen
corsolagalar,liquidation
corsolagalar,meteorbeam
corsolagalar,mirrorcoat
corsolagalar,naturepower
corsolagalar,nightshade
corsolagalar,powergem
corsolagalar,protect
corsolagalar,psychic
corsolagalar,raindance
corsolagalar,reflect
corsolagalar,rest
corsolagalar,rockblast
corsolagalar,rockslide
corsolagalar,rocktomb
corsolagalar,round
corsolagalar,safeguard
corsolagalar,sandstorm
corsolagalar,scald
corsolagalar,screech
corsolagalar,selfdestruct
corsolagalar,shadowball
corsolagalar,sleeptalk
corsolagalar,snore
corsolagalar,spite
corsolagalar,stealthrock
corsolagalar,stompingtantrum
corsolagalar,stoneedge
corsolagalar,strengthsap
corsolagalar,substitute
corsolagalar,sunnyday
corsolagalar,surf
corsolagalar,tackle
corsolagalar,throatchop
corsolagalar,waterpulse
corsolagalar,whirlpool
corsolagalar,willowisp
cursola,amnesia
cursola,ancientpower
cursola,astonish
cursola,attract
cursola,blizzard
cursola,bodyslam
cursola,brine
cursola,bulldoze
cursola,burningjealousy
cursola,calmmind
cursola,curse
cursola,dig
cursola,disable
cursola,earthpower
cursola,earthquake
cursola,endure
cursola,facade
cursola,gigadrain
cursola,gigaimpact
cursola,grudge
cursola,hail
cursola,harden
cursola,hex
cursola,hydropump
cursola,hyperbeam
cursola,icebeam
cursola,iciclespear
cursola,icywind
cursola,irondefense
cursola,leechlife
cursola,lightscreen
cursola,liquidation
cursola,meteorbeam
cursola,mirrorcoat
cursola,nightshade
cursola,perishsong
cursola,pinmissile
cursola,poltergeist
cursola,powergem
cursola,protect
cursola,psychic
cursola,raindance
cursola,reflect
cursola,rest
cursola,revenge
cursola,rockblast
cursola,rockslide
cursola,rocktomb
cursola,round
cursola,safeguard
cursola,sandstorm
cursola,scald
cursola,screech
cursola,selfdestruct
cursola,shadowball
cursola,sleeptalk
cursola,snore
cursola,spite
cursola,stealthrock
cursola,stompingtantrum
cursola,stoneedge
cursola,strengthsap
cursola,substitute
cursola,sunnyday
cursola,surf
cursola,tackle
cursola,throatchop
cursola,whirlpool
cursola,willowisp
remoraid,acidspray
remoraid,assurance
remoraid,attract
remoraid,aurorabeam
remoraid,blizzard
remoraid,bounce
remoraid,brine
remoraid,bubblebeam
remoraid,bulletseed
remoraid,captivate
remoraid,chargebeam
remoraid,confide
remoraid,curse
remoraid,defensecurl
remoraid,dive
remoraid,doubleedge
remoraid,doubleteam
remoraid,endure
remoraid,entrainment
remoraid,facade
remoraid,fireblast
remoraid,flail
remoraid,flamethrower
remoraid,focusenergy
remoraid,frustration
remoraid,gunkshot
remoraid,haze
remoraid,helpinghand
remoraid,hiddenpower
remoraid,hydropump
remoraid,hyperbeam
remoraid,icebeam
remoraid,icywind
remoraid,incinerate
remoraid,lockon
remoraid,mimic
remoraid,mudshot
remoraid,mudslap
remoraid,naturalgift
remoraid,octazooka
remoraid,protect
remoraid,psybeam
remoraid,psychic
remoraid,raindance
remoraid,rest
remoraid,return
remoraid,rockblast
remoraid,round
remoraid,scald
remoraid,screech
remoraid,secretpower
remoraid,seedbomb
remoraid,signalbeam
remoraid,sleeptalk
remoraid,smackdown
remoraid,snore
remoraid,soak
remoraid,stringshot
remoraid,substitute
remoraid,sunnyday
remoraid,supersonic
remoraid,surf
remoraid,swagger
remoraid,swift
remoraid,thief
remoraid,thunderwave
remoraid,toxic
remoraid,waterfall
remoraid,watergun
remoraid,waterpulse
remoraid,waterspout
remoraid,whirlpool
octillery,assurance
octillery,attract
octillery,aurorabeam
octillery,bind
octillery,blizzard
octillery,bounce
octillery,brine
octillery,bubblebeam
octillery,bulletseed
octillery,captivate
octillery,chargebeam
octillery,confide
octillery,constrict
octillery,curse
octillery,defensecurl
octillery,dive
octillery,doubleedge
octillery,doubleteam
octillery,endure
octillery,energyball
octillery,facade
octillery,fireblast
octillery,flamethrower
octillery,flashcannon
octillery,focusenergy
octillery,frustration
octillery,gigaimpact
octillery,gunkshot
octillery,helpinghand
octillery,hiddenpower
octillery,hydropump
octillery,hyperbeam
octillery,icebeam
octillery,icywind
octillery,incinerate
octillery,liquidation
octillery,lockon
octillery,mimic
octillery,mudshot
octillery,mudslap
octillery,naturalgift
octillery,octazooka
octillery,payback
octillery,protect
octillery,psybeam
octillery,psychic
octillery,raindance
octillery,rest
octillery,return
octillery,rockblast
octillery,round
octillery,scald
octillery,screech
octillery,secretpower
octillery,seedbomb
octillery,seismictoss
octillery,signalbeam
octillery,skittersmack
octillery,sleeptalk
octillery,sludgebomb
octillery,sludgewave
octillery,smackdown
octillery,snore
octillery,soak
octillery,stringshot
octillery,substitute
octillery,sunnyday
octillery,surf
octillery,swagger
octillery,swift
octillery,thief
octillery,thunderwave
octillery,toxic
octillery,waterfall
octillery,watergun
octillery,waterpulse
octillery,whirlpool
octillery,wrap
octillery,wringout
delibird,acrobatics
delibird,aerialace
delibird,agility
delibird,aircutter
delibird,airslash
delibird,assurance
delibird,attract
delibird,aurorabeam
delibird,auroraveil
delibird,avalanche
delibird,batonpass
delibird,bestow
delibird,blizzard
delibird,bodyslam
delibird,bounce
delibird,bravebird
delibird,brickbreak
delibird,brutalswing
delibird,captivate
delibird,chillingwater
delibird,confide
delibird,counter
delibird,curse
delibird,defog
delibird,destinybond
delibird,detect
delibird,doubleedge
delibird,doubleteam
delibird,drillpeck
delibird,drillrun
delibird,dualwingbeat
delibird,endeavor
delibird,endure
delibird,facade
delibird,fakeout
delibird,featherdance
delibird,fling
delibird,fly
delibird,focuspunch
delibird,foulplay
delibird,freezedry
delibird,frostbreath
delibird,frustration
delibird,futuresight
delibird,gigaimpact
delibird,gunkshot
delibird,hail
delibird,happyhour
delibird,haze
delibird,headbutt
delibird,helpinghand
delibird,hiddenpower
delibird,hyperbeam
delibird,iceball
delibird,icebeam
delibird,icepunch
delibird,iceshard
delibird,icespinner
delibird,iciclespear
delibird,icywind
delibird,megakick
delibird,megapunch
delibird,memento
delibird,mimic
delibird,mudslap
delibird,naturalgift
delibird,pluck
delibird,poweruppunch
delibird,present
delibird,protect
delibird,quickattack
delibird,raindance
delibird,rapidspin
delibird,recycle
delibird,rest
delibird,return
delibird,reversal
delibird,rollout
delibird,round
delibird,secretpower
delibird,seedbomb
delibird,seismictoss
delibird,signalbeam
delibird,skyattack
delibird,sleeptalk
delibird,snore
delibird,snowscape
delibird,spikes
delibird,splash
delibird,steelwing
delibird,substitute
delibird,swagger
delibird,swift
delibird,tailwind
delibird,takedown
delibird,terablast
delibird,thief
delibird,toxic
delibird,trailblaze
delibird,tripleaxel
delibird,waterpulse
delibird,weatherball
mantyke,acrobatics
mantyke,aerialace
mantyke,agility
mantyke,aircutter
mantyke,airslash
mantyke,amnesia
mantyke,aquaring
mantyke,attract
mantyke,blizzard
mantyke,bounce
mantyke,bubble
mantyke,bubblebeam
mantyke,bulldoze
mantyke,captivate
mantyke,confide
mantyke,confuseray
mantyke,dive
mantyke,doubleteam
mantyke,earthquake
mantyke,endure
mantyke,facade
mantyke,frustration
mantyke,hail
mantyke,haze
mantyke,headbutt
mantyke,helpinghand
mantyke,hiddenpower
mantyke,hydropump
mantyke,icebeam
mantyke,icywind
mantyke,mirrorcoat
mantyke,mudslap
mantyke,mudsport
mantyke,naturalgift
mantyke,protect
mantyke,raindance
mantyke,rest
mantyke,return
mantyke,rockslide
mantyke,round
mantyke,scald
mantyke,secretpower
mantyke,signalbeam
mantyke,slam
mantyke,sleeptalk
mantyke,snore
mantyke,splash
mantyke,substitute
mantyke,supersonic
mantyke,surf
mantyke,swagger
mantyke,swift
mantyke,tackle
mantyke,tailwind
mantyke,takedown
mantyke,toxic
mantyke,twister
mantyke,waterfall
mantyke,watergun
mantyke,waterpulse
mantyke,watersport
mantyke,whirlpool
mantyke,wideguard
mantyke,wingattack
mantine,acrobatics
mantine,aerialace
mantine,agility
mantine,aircutter
mantine,airslash
mantine,amnesia
mantine,aquaring
mantine,aquatail
mantine,assurance
mantine,attract
mantine,blizzard
mantine,bodypress
mantine,bodyslam
mantine,bounce
mantine,brine
mantine,bubble
mantine,bubblebeam
mantine,bulldoze
mantine,bulletseed
mantine,captivate
mantine,confide
mantine,confuseray
mantine,curse
mantine,defog
mantine,dive
mantine,doubleedge
mantine,doubleteam
mantine,dualwingbeat
mantine,earthquake
mantine,endure
mantine,facade
mantine,frustration
mantine,gigaimpact
mantine,gunkshot
mantine,hail
mantine,haze
mantine,headbutt
mantine,helpinghand
mantine,hiddenpower
mantine,hurricane
mantine,hydropump
mantine,hyperbeam
mantine,icebeam
mantine,icywind
mantine,ironhead
mantine,liquidation
mantine,mimic
mantine,mirrorcoat
mantine,mudslap
mantine,mudsport
mantine,naturalgift
mantine,protect
mantine,psybeam
mantine,raindance
mantine,rest
mantine,return
mantine,rockblast
mantine,rockslide
mantine,rocktomb
mantine,roost
mantine,round
mantine,scald
mantine,secretpower
mantine,seedbomb
mantine,signalbeam
mantine,slam
mantine,sleeptalk
mantine,snore
mantine,splash
mantine,stringshot
mantine,substitute
mantine,supersonic
mantine,surf
mantine,swagger
mantine,swift
mantine,tackle
mantine,tailwind
mantine,takedown
mantine,toxic
mantine,twister
mantine,waterfall
mantine,watergun
mantine,waterpulse
mantine,watersport
mantine,whirlpool
mantine,wideguard
mantine,wingattack
skarmory,aerialace
skarmory,agility
skarmory,aircutter
skarmory,airslash
skarmory,assurance
skarmory,attract
skarmory,autotomize
skarmory,bodypress
skarmory,bravebird
skarmory,captivate
skarmory,confide
skarmory,counter
skarmory,curse
skarmory,cut
skarmory,darkpulse
skarmory,defog
skarmory,detect
skarmory,doubleedge
skarmory,doubleteam
skarmory,drillpeck
skarmory,drillrun
skarmory,dualwingbeat
skarmory,endure
skarmory,facade
skarmory,feint
skarmory,flash
skarmory,flashcannon
skarmory,fly
skarmory,frustration
skarmory,furyattack
skarmory,furycutter
skarmory,gigaimpact
skarmory,guardswap
skarmory,hiddenpower
skarmory,hurricane
skarmory,hyperbeam
skarmory,icywind
skarmory,irondefense
skarmory,ironhead
skarmory,leer
skarmory,metalclaw
skarmory,metalsound
skarmory,mimic
skarmory,mudslap
skarmory,naturalgift
skarmory,nightslash
skarmory,ominouswind
skarmory,payback
skarmory,peck
skarmory,pluck
skarmory,protect
skarmory,pursuit
skarmory,rest
skarmory,return
skarmory,reversal
skarmory,roar
skarmory,rockslide
skarmory,rocksmash
skarmory,rocktomb
skarmory,roost
skarmory,round
skarmory,sandattack
skarmory,sandstorm
skarmory,sandtomb
skarmory,secretpower
skarmory,skyattack
skarmory,skydrop
skarmory,slash
skarmory,sleeptalk
skarmory,snore
skarmory,spikes
skarmory,stealthrock
skarmory,steelbeam
skarmory,steelwing
skarmory,substitute
skarmory,sunnyday
skarmory,swagger
skarmory,swift
skarmory,swordsdance
skarmory,tailwind
skarmory,takedown
skarmory,taunt
skarmory,terablast
skarmory,thief
skarmory,torment
skarmory,toxic
skarmory,twister
skarmory,whirlwind
skarmory,wingattack
skarmory,xscissor
houndour,attract
houndour,beatup
houndour,bite
houndour,bodyslam
houndour,burningjealousy
houndour,captivate
houndour,charm
houndour,comeuppance
houndour,confide
houndour,counter
houndour,crunch
houndour,curse
houndour,darkpulse
houndour,destinybond
houndour,detect
houndour,doubleedge
houndour,doubleteam
houndour,dreameater
houndour,embargo
houndour,ember
houndour,endure
houndour,facade
houndour,feint
houndour,feintattack
houndour,fireblast
houndour,firefang
houndour,firespin
houndour,flamecharge
houndour,flamethrower
houndour,flareblitz
houndour,foulplay
houndour,frustration
houndour,headbutt
houndour,heatwave
houndour,helpinghand
houndour,hiddenpower
houndour,howl
houndour,hypervoice
houndour,incinerate
houndour,inferno
houndour,irontail
houndour,lashout
houndour,leer
houndour,mimic
houndour,mudshot
houndour,mudslap
houndour,nastyplot
houndour,naturalgift
houndour,nightmare
houndour,odorsleuth
houndour,overheat
houndour,painsplit
houndour,payback
houndour,protect
houndour,psychicfangs
houndour,punishment
houndour,pursuit
houndour,rage
houndour,raindance
houndour,rest
houndour,retaliate
houndour,return
houndour,reversal
houndour,roar
houndour,rocksmash
houndour,roleplay
houndour,round
houndour,scaryface
houndour,secretpower
houndour,shadowball
houndour,sleeptalk
houndour,sludgebomb
houndour,smog
houndour,snarl
houndour,snatch
houndour,snore
houndour,solarbeam
houndour,spite
houndour,substitute
houndour,suckerpunch
houndour,sunnyday
houndour,superfang
houndour,swagger
houndour,swift
houndour,takedown
houndour,taunt
houndour,temperflare
houndour,terablast
houndour,thief
houndour,thunderfang
houndour,torment
houndour,toxic
houndour,trailblaze
houndour,uproar
houndour,willowisp
houndoom,attract
houndoom,beatup
houndoom,bite
houndoom,bodyslam
houndoom,burningjealousy
houndoom,captivate
houndoom,comeuppance
houndoom,confide
houndoom,counter
houndoom,crunch
houndoom,curse
houndoom,darkpulse
houndoom,detect
houndoom,doubleedge
houndoom,doubleteam
houndoom,dreameater
houndoom,embargo
houndoom,ember
houndoom,endeavor
houndoom,endure
houndoom,facade
houndoom,feintattack
houndoom,fireblast
houndoom,firefang
houndoom,firespin
houndoom,flamecharge
houndoom,flamethrower
houndoom,flareblitz
houndoom,foulplay
houndoom,frustration
houndoom,gigaimpact
houndoom,headbutt
houndoom,heatwave
houndoom,helpinghand
houndoom,hiddenpower
houndoom,howl
houndoom,hyperbeam
houndoom,hypervoice
houndoom,incinerate
houndoom,inferno
houndoom,irontail
houndoom,laserfocus
houndoom,lashout
houndoom,leer
houndoom,mimic
houndoom,mudshot
houndoom,mudslap
houndoom,nastyplot
houndoom,naturalgift
houndoom,nightmare
houndoom,odorsleuth
houndoom,overheat
houndoom,painsplit
houndoom,payback
houndoom,protect
houndoom,psychicfangs
houndoom,raindance
houndoom,rest
houndoom,retaliate
houndoom,return
houndoom,reversal
houndoom,roar
houndoom,rocksmash
houndoom,roleplay
houndoom,round
houndoom,scaryface
houndoom,secretpower
houndoom,shadowball
houndoom,sleeptalk
houndoom,sludgebomb
houndoom,smog
houndoom,snarl
houndoom,snatch
houndoom,snore
houndoom,solarbeam
houndoom,spite
houndoom,strength
houndoom,substitute
houndoom,suckerpunch
houndoom,sunnyday
houndoom,superfang
houndoom,swagger
houndoom,swift
houndoom,takedown
houndoom,taunt
houndoom,temperflare
houndoom,terablast
houndoom,thief
houndoom,throatchop
houndoom,thunderfang
houndoom,torment
houndoom,toxic
houndoom,trailblaze
